GEOID,AmbuRatio,nonWhiteDisabilityRatio,povertyRatio
36047013800,0.05122615803814714,0.4071246819338422,0.08301474604041507
36047013900,0.02520759193357058,0.5482233502538071,0.036180308422301306
36047014000,0.07213114754098361,0.041984732824427495,0.1819672131147541
36047014101,0.007640067911714771,0.5119047619047619,0.11979609175870858
36047014102,0.1490304709141274,0.886435331230284,0.03822714681440443
36047014200,0.06284074605451936,0.2650918635170604,0.1358695652173913
36047014300,0.05435342606903658,0.8,0.1016774193548387
36047014500,0.016258300893061597,0.5574324324324325,0.05312571559422945
36047014700,0.010399334442595673,0.4774193548387097,0.09608985024958402
36047014800,0.06572379367720466,0.4273504273504274,0.1341772151898734
36047014901,0.08211678832116788,0.4120603015075377,0.06690997566909976
36047014902,0.01263157894736842,0.7032967032967032,0.07820182627019433
36047015000,0.06370543541788427,0.22580645161290325,0.12522150029533372
36047015100,0.028199566160520606,0.22996515679442509,0.024189646831156264
36047015200,0.042502004811547714,0.5614973262032086,0.13071371291098638
36047015300,0.02966432474629196,0.09999999999999998,0.06781654253234026
36047015500,0.021121039805036556,0.6324324324324324,0.04333694474539545
36047015700,0.02522017614091273,0.21359223300970875,0.0028022417934347476
36047015900,0.02123995407577497,0.2870813397129187,0.05893608878683505
36047016000,0.07190962415815773,0.2115812917594655,0.08928959374321095
36047016100,0.051765974656241574,0.4555984555984556,0.01926207270754205
36047016200,0.0856269113149847,0.5842293906810037,0.16666666666666666
36047016300,0.061938061938061936,0.7506702412868633,0.07467532467532467
36047016400,0.01832460732984293,0.6818181818181819,0.0
36047016500,0.007394587791063562,0.24873096446700504,0.06497797356828194
36047016600,0.06229508196721312,0.08571428571428574,0.04371584699453552
36047016700,0.013246425567703952,0.11688311688311692,0.03879401222854733
36047016800,0.06503298774740811,0.30402930402930406,0.07210179076343072
36047016900,0.008873114463176575,0.3298969072164949,0.10959911732254506
36047017000,0.08925958443078724,0.5010351966873706,0.14163972965030855
36047017100,0.02107234839616015,0.11560693641618502,0.023954908407703146
36047017200,0.01065203357004519,0.5,0.02098805295447207
36047017400,0.03139991277802006,0.3431372549019608,0.11120802442215438
36047017600,0.0815485996705107,0.19366197183098588,0.11202635914332784
36047017800,0.07034220532319392,0.42105263157894735,0.09115179252479023
36047017900,0.03932878867330886,0.8203753351206434,0.2443628736234924
36047018000,0.031160572337042926,0.24701195219123506,0.12396166134185303
36047018100,0.022128294380905023,0.5787781350482315,0.05445052212829438
36047018200,0.04921968787515006,0.6332288401253918,0.09843937575030012
36047018300,0.0,0.5357142857142857,0.04903036955726308
36047018400,0.03314393939393939,0.20714285714285718,0.09185606060606061
36047018501,0.12106032143602588,0.9767195767195768,0.20869928900041823
36047018600,0.06430260047281323,0.31770833333333337,0.108274231678487
36047018700,0.04178082191780822,0.2975206611570248,0.10833333333333334
36047018800,0.04090909090909091,0.3678571428571429,0.17195674921520754
36047019000,0.056783701777199824,0.7266949152542372,0.1352405721716515
36047019100,0.007713884992987377,0.8085106382978724,0.10845522654298966
36047019200,0.020086083213773313,0.3833333333333333,0.18507890961262555
36047019300,0.10095569070373588,0.7419700214132763,0.1791976939706942
36047019400,0.10365659777424484,0.7043010752688172,0.30302066772655006
36047019500,0.028237307472903594,0.7305389221556886,0.11209355390758699
36047019600,0.07769051156866907,0.5429769392033543,0.2636382933559754
36047019700,0.013620266957232362,0.6157407407407407,0.052255225522552254
36047019800,0.054934370442391835,0.2321428571428571,0.10441176470588236
36047019900,0.0547945205479452,0.7476635514018692,0.10315907184791726
36047020000,0.054206418039895926,0.44036697247706424,0.18473547267996532
36047020100,0.02092148566055477,0.9392712550607287,0.08402171347651641
36047020200,0.03202247191011236,0.25806451612903225,0.04223744292237443
36047020300,0.02819640252795333,0.945054945054945,0.08361691784151677
36047020400,0.06406080347448426,0.06349206349206349,0.11834961997828447
36047020500,0.010126582278481013,0.34080717488789236,0.04247538677918425
36047020600,0.05202080832332933,0.32900432900432897,0.18294635708566853
36047020700,0.025427444103463395,0.5246636771300448,0.04910127137220517
36047020800,0.07941550190597205,0.41371681415929207,0.08897362567524626
36047021000,0.05023509032417718,0.7927350427350427,0.28804751299183373
36047021100,0.08755760368663594,0.9246753246753247,0.12403993855606758
36047021200,0.05042649272453587,0.46081504702194354,0.24317492416582406
36047021300,0.06279569892473118,0.9573863636363636,0.20580645161290323
36047021400,0.030799220272904482,0.5950920245398773,0.3094010313367711
36047021500,0.039906883937479216,0.6650943396226415,0.10093116062520785
36047021600,0.0311401305876444,0.45355191256830596,0.5035158211953792
36047021700,0.09823340471092078,0.7736842105263158,0.14453961456102785
36047021800,0.030971993410214168,0.27586206896551724,0.10939044481054366
36047021900,0.0546408971605822,0.8609625668449198,0.1171558100691959
36047022000,0.02786129484866707,0.43234323432343236,0.5779797979797979
36047022100,0.14474750202538483,0.8905109489051095,0.2768025924925736
36047022200,0.05159219945692422,0.12459016393442623,0.46309553196741543
36047022400,0.02775813295615276,0.5064935064935066,0.24204384724186703
36047022600,0.03928716079384366,0.7401129943502824,0.09275010125556905
36047022700,0.055504587155963306,0.7821612349914236,0.09495412844036698
36047022800,0.04088397790055249,0.4538461538461539,0.41794500723589
36047022900,0.022935779816513763,0.8248175182481752,0.13038483630097644
36047023000,0.03700212114070233,0.36032388663967607,0.40089559274098513
36047023100,0.06071942446043165,0.8405797101449275,0.07754396079561833
36047023200,0.05390247702134289,0.5759036144578313,0.3255958872098458
36047023300,0.04456824512534819,0.9455128205128205,0.32676760252829634
36047023400,0.04417061611374407,0.19756838905775076,0.44399847094801226
36047023500,0.011962184063283813,0.3891891891891892,0.48755546980513215
36047023600,0.03784295175023652,0.36811594202898545,0.3451592557552822
36047023800,0.026827207435572455,0.038961038961038974,0.3077735530207013
36047024000,0.039484691316714074,0.03797468354430378,0.4455412414254643
36047024100,0.039014373716632446,0.8084415584415584,0.33931653434587505
36047024200,0.03806584362139918,0.09326424870466321,0.18209876543209877
36047024300,0.12502899559266992,0.9843342036553525,0.13451245054689318
36047024400,0.027424942263279444,0.11111111111111116,0.3744212962962963
36047024500,0.07263814616755793,0.8875878220140515,0.10762032085561497
36047024600,0.04836829836829837,0.3841059602649006,0.14628368374296713
36047024700,0.06093694963015146,1.0,0.2756045519203414
36047024800,0.06494554255748286,0.4339622641509434,0.16377571601452198
36047024900,0.05549845837615622,0.5598194130925508,0.17557053941908712
36047025000,0.046811000585137506,0.7517241379310344,0.1846424384525205
36047025100,0.06884057971014493,0.9155844155844156,0.32019927536231885
36047025200,0.06940874035989718,0.3048543689320389,0.19161558236108364
36047025300,0.040696186332224216,0.5859872611464968,0.18710007678525722
36047025400,0.05087440381558029,0.4794117647058823,0.15866454689984102
36047025500,0.10767824497257769,1.0,0.3911127432978333
36047025600,0.05058236272878536,0.41355932203389834,0.13311148086522462
36047025700,0.03769017980636238,0.9382716049382716,0.18326417704011064
36047025800,0.04345714979363923,0.34636871508379885,0.2986161689730517
36047025901,0.06110074626865672,0.9427083333333334,0.3069029850746269
36047025902,0.12464589235127478,1.0,0.43826632449386943
36047026000,0.07926829268292683,0.528169014084507,0.11385816525699415
36047026100,0.045454545454545456,0.9588100686498856,0.3430338304838123
36047026200,0.04038179148311307,0.6608695652173913,0.10956394283620374
36047026300,0.05459387483355526,0.9521276595744681,0.1959641255605381
36047026400,0.04386163237621524,0.509090909090909,0.15374024782010096
36047026500,0.04948601482189816,0.9429429429429429,0.22424097537652402
36047026600,0.016102165463631316,0.8029556650246306,0.15069252077562326
36047026700,0.03528642997168373,0.828080229226361,0.09671095621868873
36047026800,0.04478251553460467,0.3658008658008658,0.15727448039425757
36047026900,0.06879526003949966,0.760655737704918,0.16577896138482023
36047027000,0.07036423841059603,0.428030303030303,0.32408940397350994
36047027100,0.0677182485722056,1.0,0.13652434049496873
36047027200,0.08190954773869347,0.38257575757575757,0.228643216080402
36047027300,0.06646449330300733,0.9021526418786693,0.1243366186504928
36047027400,0.1337394836089353,0.7479270315091211,0.15180935569285084
36047027500,0.07434308908352916,1.0,0.20209805180903448
36047027600,0.055347593582887704,0.4524714828897338,0.16747572815533981
36047027700,0.09392133492252681,0.8444055944055944,0.2066746126340882
36047027800,0.06209987195902689,0.19021739130434778,0.1206786171574904
36047027900,0.02671343766864544,0.693661971830986,0.22531030760928225
36047028000,0.05196936542669584,0.2713178294573644,0.06400437636761488
36047028100,0.0703004622496148,1.0,0.30321951219512194
36047028200,0.04657179818887452,0.41567695961995255,0.14197930142302717
36047028300,0.11919882755251587,0.8689567430025446,0.32822161761068513
36047028400,0.06971153846153846,0.33226837060702874,0.1935096153846154
36047028501,0.05829596412556054,0.5652173913043479,0.33183856502242154
36047028502,0.14082874529121994,1.0,0.43755433207765865
36047028600,0.11270381652033686,0.4629847238542891,0.3153556710266977
36047028700,0.07838781339257378,0.6648199445983379,0.28589580686149935
36047028800,0.06984126984126984,0.5847457627118644,0.1727509778357236
36047028900,0.08319738988580751,1.0,0.28431372549019607
36047029000,0.18100247524752475,0.16842105263157892,0.2849628712871287
36047029100,0.08863573214781884,0.8917050691244239,0.1762249443207127
36047029200,0.1369157158630843,0.2757847533632287,0.20647773279352227
36047029300,0.09658454647256438,0.8846153846153846,0.18980963045912655
36047029400,0.0527803958529689,0.22742474916387956,0.17860508953817153
36047029500,0.05836112434492616,0.9701986754966887,0.1836588851834207
36047029600,0.0483527290608097,0.2549889135254989,0.38124897557777415
36047029700,0.0871957671957672,0.8006088280060883,0.1592315901814301
36047029800,0.03514224240975376,0.6325581395348837,0.2923738943342099
36047029900,0.06773243584350021,1.0,0.3521245267143458
36047030000,0.0436609852906841,0.4878706199460916,0.2797104833060939
36047030100,0.08609271523178808,0.8978328173374613,0.2237717908082409
36047030200,0.04664363277393879,0.6561604584527221,0.1525172754195459
36047030300,0.14578680203045685,0.7932843651626442,0.2922918807810894
36047030400,0.12385542168674699,0.23728813559322037,0.23810679611650484
36047030500,0.04881780250347705,0.7219730941704036,0.09541029207232267
36047030600,0.06673511293634497,0.33933933933933935,0.1817711030554117
36047030700,0.09909480705097666,1.0,0.284301212507977
36047030800,0.07506561679790026,0.17412935323383083,0.07769028871391076
36047030900,0.08124298015724447,1.0,0.2854984894259819
36047031100,0.061946902654867256,0.8135048231511254,0.1911504424778761
36047031300,0.10037841067516431,0.9048223350253807,0.1905241935483871
36047031401,0.12282046369036213,0.45934959349593496,0.057482276298141406
36047031500,0.01674191121143717,0.6880222841225627,0.1129730747505178
36047031701,0.012724879333040808,0.8475836431226766,0.12417727073277754
36047031702,0.013016845329249618,1.0,0.06666666666666667
36047031900,0.052598425196850394,0.7814207650273224,0.06645669291338582
36047032100,0.06660212971926428,0.7800289435600579,0.11887705711519846
36047032300,0.06756756756756757,0.9258312020460358,0.1765970515970516
36047032500,0.08704352176088044,0.9230769230769231,0.22291224056218337
36047032600,0.12146997163645332,0.790519877675841,0.4531872509960159
36047032700,0.05880163751395608,0.8093023255813954,0.1269073315965761
36047032800,0.12517146776406035,0.872791519434629,0.2222222222222222
36047032900,0.06348417039615448,0.8783783783783784,0.18067296535720206
36047033000,0.14893171344784248,0.673773987206823,0.4576874738165061
36047033100,0.06631679389312978,0.6370370370370371,0.27791030534351147
36047033300,0.033527696793002916,0.3940520446096655,0.22032486463973344
36047033500,0.044706612853151195,0.5471698113207547,0.2462660646057659
36047033600,0.06422192665779973,0.2236559139784946,0.12194645299980457
36047033701,0.06752767527675277,0.7974683544303798,0.04869497467861317
36047033702,0.07439446366782007,0.5629139072847682,0.404688463911166
36047033900,0.08645054031587697,0.9117147707979627,0.24937655860349128
36047034000,0.1845088161209068,0.549266247379455,0.413727959697733
36047034100,0.09345454545454546,0.8782051282051282,0.17745454545454545
36047034200,0.1462278328824767,0.39928571428571424,0.4197475202885482
36047034300,0.1252644942869234,0.973404255319149,0.45789250952179433
36047034500,0.035391566265060244,0.6902173913043479,0.1534351145038168
36047034700,0.12409420289855072,0.8558282208588956,0.28200483091787437
36047034800,0.028502609393817744,0.6717557251908397,0.17061421116017664
36047034901,0.0700507614213198,0.7409638554216867,0.05460921843687375
36047034902,0.06354348367804635,1.0,0.20932564552519428
36047035000,0.16804058338617628,0.022321428571428603,0.1534559289790742
36047035101,0.03978779840848806,0.8741258741258742,0.2636604774535809
36047035102,0.08304498269896193,0.697029702970297,0.39477823214847435
36047035200,0.45462478184991273,0.3653846153846154,0.537521815008726
36047035301,0.0993006993006993,0.8571428571428572,0.343006993006993
36047035302,0.10527912621359223,0.8484848484848485,0.10467233009708737
36047035400,0.18467405120755404,0.02781954887218041,0.1334664971854004
36047035500,0.09284970496355432,0.9359795134443022,0.14612981603609856
36047035601,0.2036697247706422,0.0,0.18862385321100916
36047035602,0.10946462715105162,0.010280373831775713,0.10755258126195029
36047035701,0.12980392156862744,0.9578163771712159,0.3086274509803922
36047035900,0.0740801308258381,0.9890453834115805,0.2260016353229763
36047036001,0.17696267696267695,0.06832298136645965,0.32014157014157013
36047036002,0.21037998146431883,0.046070460704607075,0.2680722891566265
36047036100,0.16231404958677687,0.9803370786516854,0.40126329787234044
36047036200,0.05906735751295337,0.39473684210526316,0.2962672931349517
36047036300,0.08155270655270655,0.992744860943168,0.3158831908831909
36047036400,0.06046931407942238,0.2765151515151515,0.15342960288808663
36047036501,0.13803854875283447,1.0,0.21343537414965985
36047036502,0.06396255850234009,0.9485714285714286,0.3624544981799272
36047036600,0.05653170359052712,0.18394648829431437,0.3017570664629488
36047036700,0.04271744724652599,0.8961038961038961,0.17292846114256305
36047036900,0.10642819196033292,0.9821615949632738,0.29520099167699665
36047037000,0.06611165523996082,0.27654320987654324,0.17657213316892725
36047037100,0.044579533941236066,0.8934707903780069,0.12077001013171226
36047037300,0.06121313299944352,0.9412997903563941,0.27695167286245354
36047037401,0.096045197740113,0.36448598130841126,0.16862233811386354
36047037402,0.13794458636274318,0.2533992583436341,0.15955983493810177
36047037500,0.053667745415318234,0.9397849462365592,0.1831175836030205
36047037700,0.08349861166203887,0.8912280701754386,0.20224719101123595
36047037900,0.08902261880058103,0.9473684210526316,0.27886848216170573
36047038100,0.11951175077427582,0.9437939110070258,0.23212661451700928
36047038200,0.13637176050044683,0.889943074003795,0.49562109025915996
36047038300,0.04723809523809524,0.9198606271777003,0.19413221566012573
36047038500,0.042544139544777704,0.8333333333333334,0.1599659646883642
36047038600,0.07099261162865403,0.4771929824561404,0.175472302273455
36047038700,0.0609597924773022,0.8390022675736961,0.2905317769130999
36047038800,0.05055055055055055,0.2086330935251799,0.13680781758957655
36047038900,0.047619047619047616,1.0,0.24241424802110817
36047039000,0.0492671009771987,0.12182741116751272,0.1237785016286645
36047039100,0.0773271695734398,0.9504830917874396,0.20445471737760035
36047039200,0.05819158460161146,0.0,0.11936735302894658
36047039300,0.0562172463077656,0.7887700534759359,0.13863744640304906
36047039400,0.1,0.23188405797101452,0.29796954314720814
36047039500,0.0984766050054407,0.8094339622641509,0.24129488574537541
36047039600,0.1203155818540434,0.3626373626373627,0.1178500986193294
36047039700,0.04983388704318937,0.7713310580204779,0.12137379126375458
36047039800,0.05752794214332676,0.7105263157894737,0.14522546419098142
36047039900,0.07961208840775823,0.9358974358974359,0.2522706630336058
36047040000,0.07003012048192771,0.5799086757990868,0.16922486569455103
36047040100,0.05663615560640732,0.9044943820224719,0.35612128146453087
36047040200,0.035899333826794964,0.5843373493975903,0.20466321243523317
36047040300,0.09140271493212669,0.8649045521292218,0.23666893578398004
36047040400,0.06664142370314274,0.5450643776824035,0.1113214691404771
36047040500,0.058394160583941604,1.0,0.20778364116094986
36047040600,0.05310848225522275,0.34375,0.1238915632125665
36047040800,0.08983268983268983,0.8325242718446602,0.21904761904761905
36047040900,0.07595870206489676,0.7046004842615012,0.3021140609636185
36047041000,0.059282371294851796,0.29702970297029707,0.1643265730629225
36047041100,0.05264957264957265,0.8941176470588236,0.2181196581196581
36047041200,0.07608695652173914,0.21813031161473084,0.2222222222222222
36047041300,0.055403930131004364,0.7791044776119402,0.1462882096069869
36047041401,0.032441200324412,0.0,0.26034063260340634
36047041402,0.14060112073357106,0.4245939675174014,0.2509034589571502
36047041500,0.04647370566653078,0.9318801089918256,0.20464737056665308
36047041600,0.06628113879003558,0.45378151260504207,0.12366548042704627
36047041700,0.12029411764705883,0.9335664335664335,0.2761764705882353
36047041800,0.08968437259430331,0.18461538461538463,0.22793252255786584
36047041900,0.09225195094760312,0.974308300395257,0.35618729096989965
36047042000,0.0771380659586361,0.10215053763440862,0.20134228187919462
36047042100,0.08075096132096811,0.9524940617577197,0.18502601221443113
36047042200,0.02106782106782107,0.51953125,0.22193362193362193
36047042300,0.023625963690624224,0.9127272727272727,0.12733150957473266
36047042400,0.05424588086185044,0.38888888888888884,0.22154626108998732
36047042500,0.00812536273940801,0.8773584905660378,0.2502177068214804
36047042600,0.047179281268821524,0.445859872611465,0.30097087378640774
36047042700,0.0,0.30645161290322576,0.14362157534246575
36047042800,0.05168024439918534,0.4537313432835821,0.09877800407331976
36047042900,0.0188020934289591,0.811965811965812,0.26051560379918587
36047043000,0.1039553752535497,0.5326315789473683,0.13133874239350912
36047043100,0.02927429274292743,0.6493506493506493,0.07798277982779828
36047043200,0.07011494252873564,0.3840399002493765,0.16298850574712645
36047043300,0.11780028943560057,0.9518828451882845,0.31808972503617944
36047043400,0.044745589363334184,0.40714285714285714,0.27205318332907186
36047043500,0.029647435897435896,0.9709090909090909,0.2127403846153846
36047043600,0.0659049173638033,0.24,0.1773107529075699
36047043700,0.020140604218126544,0.8323353293413174,0.17368824205285333
36047043800,0.08651685393258426,0.08178438661710041,0.12471910112359551
36047043900,0.09646017699115045,0.9196581196581196,0.20412979351032448
36047044000,0.04310344827586207,0.22274881516587675,0.20275862068965517
36047044100,0.03862581244196843,0.9617486338797814,0.2886966334399097
36047044200,0.05669902912621359,0.05232558139534882,0.1937864077669903
36047044300,0.0610738255033557,0.8075117370892019,0.1814317673378076
36047044400,0.03946569520340012,0.2532751091703057,0.26745598057073466
36047044500,0.08304498269896193,0.8686679174484052,0.21730103806228374
36047044600,0.03697996918335902,0.4285714285714286,0.11145351823317926
36047044700,0.05551272166538165,0.6929460580912863,0.39443155452436196
36047044800,0.11147362697117999,0.15294117647058825,0.09709270433351619
36047044901,0.11772443275238409,0.8140043763676149,0.33212758960868133
36047045000,0.005973715651135006,0.3076923076923077,0.34647550776583036
36047045200,0.06580366774541532,0.07826086956521738,0.07299532542250989
36047045300,0.07856191744340879,0.8249027237354085,0.4458855098389982
36047045400,0.08129649309245483,0.5108695652173914,0.07704569606801276
36047045600,0.14182147711826007,0.4117647058823529,0.1363842319891255
36047045800,0.05888030888030888,0.06862745098039214,0.1138996138996139
36047046000,0.06480920654149,0.40273037542662116,0.1465778316172017
36047046201,0.18709150326797386,0.1298482293423272,0.1417483660130719
36047046202,0.02392095683827353,0.0490196078431373,0.15086206896551724
36047046400,0.030814380044020543,0.08074534161490687,0.3330887747615554
36047046800,0.012915129151291513,0.17460317460317465,0.06503690036900368
36047047000,0.030803906836964687,0.1294964028776978,0.16078136739293764
36047047200,0.026475279106858055,0.2158273381294964,0.23604465709728867
36047047400,0.044076163610719324,0.0,0.29372355430183356
36047047600,0.04732041049030787,0.33673469387755106,0.1847206385404789
36047047700,0.012658227848101266,0.27142857142857146,0.1066870852475753
36047047800,0.035546139359698685,0.3303571428571429,0.21252955082742317
36047048000,0.12077727952167414,0.5360230547550433,0.43557548579970107
36047048100,0.06165956051164316,0.7890173410404624,0.09380124631026567
36047048200,0.13063524590163936,0.3701923076923077,0.14241803278688525
36047048400,0.022915914832190545,0.3580246913580247,0.17631964809384165
36047048500,0.044676409185803755,0.6857142857142857,0.22379958246346554
36047048600,0.028234564070741545,0.8235294117647058,0.18164794007490637
36047048800,0.02885260568105569,0.7048346055979644,0.13956670467502852
36047048900,0.12698412698412698,0.9702380952380952,0.3220779220779221
36047049000,0.06442471188361988,0.776332899869961,0.1188361987530701
36047049100,0.09138305575669804,0.8711288711288712,0.3060101375814627
36047049200,0.095703125,0.4227642276422764,0.2623697916666667
36047049301,0.19015565839293228,1.0,0.37862852334875896
36047049302,0.16977760127084987,0.9189944134078212,0.32029388403494835
36047049400,0.04731727925644275,0.1443736730360934,0.05309921726253438
36047049500,0.017689123071132858,0.8580645161290322,0.26443768996960487
36047049600,0.057353328071560114,0.42148760330578516,0.14
36047049700,0.025728456292622444,0.12941176470588234,0.078516228748068
36047049800,0.058504073068378175,0.8,0.06442853616391014
36047049900,0.014316702819956615,0.16279069767441856,0.06594360086767896
36047050001,0.10232558139534884,0.27108433734939763,0.05813953488372093
36047050002,0.042417815482502653,0.3939393939393939,0.016967126193001062
36047050100,0.06791720569210867,0.36254980079681276,0.13971539456662355
36047050202,0.09900199600798404,0.5112781954887218,0.06746506986027945
36047050300,0.032058287795992714,0.5408163265306123,0.06703096539162114
36047050401,0.05789825970548862,0.836,0.09605087014725569
36047050402,0.06620395088093967,0.19069767441860463,0.1003737319807795
36047050500,0.08118081180811808,0.975095785440613,0.29704797047970477
36047050600,0.036684782608695655,0.8782816229116945,0.1436820652173913
36047050700,0.006411900487304437,0.5,0.3990766863298282
36047050801,0.05868844092880837,0.9533333333333334,0.19372128637059724
36047050803,0.05872133425990271,0.8674351585014409,0.20952050034746353
36047050804,0.024344569288389514,0.9555555555555556,0.08973158551810237
36047050900,0.004880694143167028,0.4931506849315068,0.6847433116413594
36047051001,0.03729697212753158,0.9654178674351584,0.20393021856827753
36047051002,0.05263157894736842,0.9118541033434651,0.12916570903240635
36047051100,0.0703740157480315,0.7627811860940695,0.23080708661417323
36047051200,0.008972019464720194,0.7613168724279835,0.12804136253041362
36047051300,0.03967684021543986,0.8225806451612903,0.17515348501263994
36047051400,0.03121664887940235,0.9511677282377919,0.09725186766275347
36047051500,0.012834224598930482,0.9444444444444444,0.08602150537634409
36047051601,0.06172596815411834,0.926,0.20497139475241666
36047051602,0.018724559023066484,0.9029126213592233,0.11281070745697896
36047051700,0.01827302042278753,0.18085106382978722,0.06592619132927266
36047051800,0.05189382642409782,0.8093385214007782,0.09782284521324187
36047051900,0.023744647722849357,0.3361702127659575,0.06964112512124151
36047052000,0.03668704836020011,0.7922077922077921,0.16342412451361868
36047052300,0.05118411000763942,0.8260162601626017,0.22593582887700533
36047052500,0.09818288393903869,0.8630952380952381,0.32532239155920284
36047052600,0.041364296081277216,0.4545454545454546,0.14512582457854875
36047052700,0.037162162162162164,0.8547854785478548,0.1541769041769042
36047052800,0.08234660925726588,0.2709923664122137,0.04720564297341291
36047052900,0.08901389808074123,0.601063829787234,0.35473196558570486
36047053000,0.05815490351572826,0.4695945945945946,0.2987047316944224
36047053101,0.0313523631258774,0.0,0.5844642021525503
36047053102,0.00984810549157069,0.0,0.4156234351527291
36047053200,0.04849884526558892,0.4493927125506073,0.1489607390300231
36047053300,0.03302752293577982,0.11480362537764355,0.4590290661719233
36047053400,0.07320738514383855,0.3352272727272727,0.17475311292400172
36047053500,0.03553299492385787,0.10317460317460314,0.5205353022611906
36047053700,0.01481661403934904,0.0,0.431139179013845
36047053800,0.08013355592654424,0.08882907133243612,0.1340567612687813
36047053900,0.0693950177935943,0.5584795321637427,0.5569395017793595
36047054200,0.1534090909090909,0.23076923076923073,0.21771694214876033
36047054400,0.09660377358490566,0.09594095940959413,0.11874213836477987
36047054500,0.09723289777094543,0.8945783132530121,0.46887009992313605
36047054600,0.10782478472482217,0.1622678396871945,0.23747889701744512
36047054700,0.025359477124183006,0.6716171617161717,0.24189951462678735
36047054800,0.0695016003657979,0.18536585365853664,0.1568358481938729
36047054900,0.018292682926829267,0.8357142857142857,0.22560975609756098
36047055000,0.06609983543609435,0.2666666666666667,0.23694337548103353
36047055100,0.0215633423180593,0.6123076923076923,0.12754844144903116
36047055200,0.07599451303155007,0.16279069767441856,0.09547325102880659
36047055300,0.03470437017994859,0.40217391304347827,0.20726221079691518
36047055400,0.05741744701823558,0.24207492795389052,0.12173484475110892
36047055500,0.006264355815410315,0.5898123324396782,0.058676132804343285
36047055600,0.05038648726023476,0.11788617886178865,0.31119381620383624
36047055700,0.024390243902439025,0.1826923076923077,0.0476460578559274
36047055800,0.09721082854799015,0.21660649819494582,0.1760592348827643
36047056000,0.11933701657458563,0.14490161001788904,0.14116022099447514
36047056100,0.014810751508502468,0.1966292134831461,0.06016079844746327
36047056200,0.029411764705882353,0.39743589743589747,0.007878151260504201
36047056301,0.056179775280898875,0.4649859943977591,0.11235955056179775
36047056302,0.04522613065326633,0.931899641577061,0.1027359017308766
36047056400,0.04819277108433735,0.25,0.09957048028114018
36047056500,0.04411764705882353,0.31493506493506496,0.06452581032412966
36047056600,0.0728395061728395,0.23199999999999998,0.2569530925695309
36047056800,0.04481792717086835,0.6355932203389831,0.23249299719887956
36047056900,0.08630289532293986,0.2688679245283019,0.034619750283768444
36047057000,0.08949306145567827,0.407108239095315,0.09657320872274143
36047057100,0.013951170901843548,0.0971428571428572,0.06651718983557549
36047057200,0.11865942028985507,0.576204523107178,0.31757246376811593
36047057300,0.059293523969722456,0.004716981132075526,0.10477397549640896
36047057400,0.061062947606483224,0.49186991869918695,0.14323407463249152
36047057500,0.01227830832196453,0.4836956521739131,0.11362307542389398
36047057600,0.04819277108433735,0.616504854368932,0.12215320910973085
36047057800,0.08741030658838878,0.44077134986225897,0.25106662290777815
36047057901,0.105716523101018,0.775609756097561,0.24075531077891424
36047058000,0.093296853625171,0.39252336448598135,0.27551299589603284
36047058200,0.07692307692307693,0.2754098360655738,0.09957264957264957
36047058400,0.0476460578559274,0.276595744680851,0.09415768576290415
36047058600,0.05426356589147287,0.6147186147186148,0.18668300653594772
36047058800,0.050507982583454285,0.3729166666666667,0.09848484848484848
36047058901,0.06489841986455983,0.21341463414634143,0.05699774266365688
36047059000,0.04751958224543081,0.36024844720496896,0.20156657963446475
36047059100,0.015048908954100828,0.30508474576271183,0.03871625063678044
36047059200,0.0731457800511509,0.16541353383458646,0.17365728900255756
36047059300,0.020338983050847456,0.07182320441988954,0.0961864406779661
36047059402,0.05340929321701976,0.19909502262443435,0.0983226266952177
36047059403,0.08251793868232224,0.2507122507122507,0.12426614481409001
36047059404,0.07978604858480054,0.3827160493827161,0.09036009841198837
36047059600,0.12030716723549488,0.05730659025787965,0.1296928327645051
36047059800,0.1043503821281599,0.0574162679425837,0.13286302175191064
36047060000,0.10278076509448456,0.08364083640836406,0.10969426947303733
36047060600,0.06070640176600441,0.3146067415730337,0.08231368186874305
36047060800,0.08153726304855882,0.217741935483871,0.14567644767592833
36047061002,0.13224107665301346,0.02162718846549949,0.14195884146341464
36047061003,0.07912844036697247,0.5104602510460251,0.35034403669724773
36047061004,0.18665720369056069,0.0,0.149041873669269
36047061200,0.10234741784037558,0.15555555555555556,0.05730659025787966
36047061600,0.11028192371475953,0.0,0.02155887230514096
36047062000,0.029291154071470416,0.03731343283582089,0.05799648506151142
36047062200,0.1343859649122807,0.12574850299401197,0.20421052631578948
36047062600,0.0646875,0.35691318327974275,0.1034375
36047062800,0.06717970049916805,0.10848126232741617,0.03410981697171381
36047063200,0.10865191146881288,0.04807692307692313,0.05432595573440644
36047063600,0.021576763485477178,0.5777777777777777,0.07883817427385892
36047063800,0.021897810218978103,0.3431372549019608,0.07347931873479319
36047064000,0.04896755162241888,0.03448275862068961,0.021662763466042154
36047064200,0.05922920892494929,0.26515151515151514,0.19266424828698106
36047064400,0.04267589388696655,0.21264367816091956,0.22993827160493827
36047064600,0.027790228597041687,0.30434782608695654,0.041237113402061855
36047064800,0.08561808561808562,0.43617021276595747,0.11736411736411737
36047065000,0.17180616740088106,0.36871508379888274,0.10235640648011782
36047065200,0.09653465346534654,0.0674157303370787,0.014026402640264026
36047065400,0.054455445544554455,0.6511627906976745,0.034653465346534656
