CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,calculated,id,Station ID,area,perimeter,DepArea
"470","4",Queens,"047000","4047000",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081047000","4412",6633.55098050000,2473436.55272000004,229791.695,"0","1",15164894.247381,14925.757219,687.534
"473","4",Queens,"047300","4047300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081047300","4404",7228.94640036000,2136377.20740999980,198477.988,"0","1",15164894.247381,14925.757219,2136377.207
"480","4",Queens,"048000","4048000",,Hollis,QN1206,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081048000","4412",6511.37129237000,2482350.20870999992,230619.839,"0","1",15164894.247381,14925.757219,604.221
"481","4",Queens,"048100","4048100",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081048100","4404",5593.24966948000,1496567.82633999991,139037.184,"0","1",15164894.247381,14925.757219,544580.790
"539.01","4",Queens,"053901","4053901",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081053901","4405",10954.46128900000,4743330.72974999994,440673.486,"0","1",15164894.247381,14925.757219,3649797.893
"545","4",Queens,"054500","4054500",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081054500","4405",4479.23328983000,1221365.64706999995,113469.474,"0","1",15164894.247381,14925.757219,824483.149
"547","4",Queens,"054700","4054700",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081054700","4405",5473.12226701000,1390289.28505000006,129163.095,"0","1",15164894.247381,14925.757219,48824.454
"549","4",Queens,"054900","4054900",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081054900","4405",6164.83999693000,1767827.28805999993,164237.772,"0","1",15164894.247381,14925.757219,5951.347
"551","4",Queens,"055100","4055100",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081055100","4405",5974.20708933000,1669725.73224999988,155123.762,"0","1",15164894.247381,14925.757219,497565.778
"555","4",Queens,"055500","4055500",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081055500","4405",6355.66245280000,1654116.30689999997,153673.526,"0","1",15164894.247381,14925.757219,780250.845
"557","4",Queens,"055700","4055700",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081055700","4405",7938.37014138000,2577353.55578000005,239445.716,"0","1",15164894.247381,14925.757219,2004312.956
"559","4",Queens,"055900","4055900",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081055900","4405",5554.32795303000,1747160.51775000012,162317.634,"0","1",15164894.247381,14925.757219,1747160.518
"565","4",Queens,"056500","4056500",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081056500","4405",6884.64953446000,1304509.43439999991,121193.720,"0","1",15164894.247381,14925.757219,1004547.850
"567","4",Queens,"056700","4056700",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081056700","4405",10547.90276360000,3385675.09769000020,314541.737,"0","1",15164894.247381,14925.757219,224679.380
"577","4",Queens,"057700","4057700",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081057700","4405",6441.76678921000,2030058.39174999995,188598.793,"0","1",15164894.247381,14925.757219,816683.473
"579","4",Queens,"057900","4057900",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081057900","4405",4076.28513506000,743111.06989599997,69037.808,"0","1",15164894.247381,14925.757219,624943.152
"585","4",Queens,"058500","4058500",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058500","4405",5622.54718644000,1842457.05747999996,171171.190,"0","1",15164894.247381,14925.757219,1842457.057
"587","4",Queens,"058700","4058700",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058700","4405",5093.74821868000,1549455.35177000007,143950.264,"0","1",15164894.247381,14925.757219,1549455.352
"589","4",Queens,"058900","4058900",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058900","4405",5626.45011681000,1780244.68861999991,165391.454,"0","1",15164894.247381,14925.757219,1694120.143
"591","4",Queens,"059100","4059100",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059100","4405",6258.85043539000,2174921.34624999994,202058.439,"0","1",15164894.247381,14925.757219,1710861.663
"593","4",Queens,"059300","4059300",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059300","4405",7184.62125837000,2719007.54082999984,252606.155,"0","1",15164894.247381,14925.757219,1646731.018
"595.01","4",Queens,"059501","4059501",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059501","4405",6320.21426142000,1774156.28312000004,164825.896,"0","1",15164894.247381,14925.757219,333466.551
"641.01","4",Queens,"064101","4064101",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081064101","4409",4285.78492642000,888496.15466100001,82544.595,"0","1",15164894.247381,14925.757219,782019.411
"683","4",Queens,"068300","4068300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081068300","4404",6866.76250858000,2632326.65522000007,244553.638,"0","1",15164894.247381,14925.757219,2632326.655
"693","4",Queens,"069300","4069300",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069300","4406",4912.47915263000,1538773.71447000001,142958.149,"0","1",15164894.247381,14925.757219,1538773.714
"695","4",Queens,"069500","4069500",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069500","4406",6442.96474325000,2295318.78004000010,213244.125,"0","1",15164894.247381,14925.757219,1155388.402
"697.01","4",Queens,"069701","4069701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069701","4406",6671.67556138000,1432171.61510999990,133054.373,"0","1",15164894.247381,14925.757219,1432171.615
"713.03","4",Queens,"071303","4071303",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071303","4406",6016.78880313000,1524257.97246999992,141609.546,"0","1",15164894.247381,14925.757219,396604.259
"713.04","4",Queens,"071304","4071304",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071304","4406",6775.65369413000,1680454.99821999995,156120.899,"0","1",15164894.247381,14925.757219,1680454.998
"713.05","4",Queens,"071305","4071305",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071305","4406",5409.63422272000,1441518.45010000002,133922.704,"0","1",15164894.247381,14925.757219,256595.463
"717.01","4",Queens,"071701","4071701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071701","4406",6657.59645862000,2044997.98686999991,189988.415,"0","1",15164894.247381,14925.757219,2044997.987
"719","4",Queens,"071900","4071900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071900","4406",5261.52740100000,1783745.50973999989,165717.064,"0","1",15164894.247381,14925.757219,546728.845
"721","4",Queens,"072100","4072100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072100","4406",5863.60558014000,1818395.47219999996,168936.142,"0","1",15164894.247381,14925.757219,1750558.258
"723","4",Queens,"072300","4072300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072300","4406",10411.72968650000,5060335.89114999957,470124.160,"0","1",15164894.247381,14925.757219,54102.122
"737","4",Queens,"073700","4073700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073700","4406",6137.73834981000,2268850.49209999992,210785.542,"0","1",15164894.247381,14925.757219,1779.208
"741","4",Queens,"074100","4074100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074100","4406",5734.09276867000,1850016.89238000009,171873.861,"0","1",15164894.247381,14925.757219,1135890.194
"743","4",Queens,"074300","4074300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074300","4406",5753.97699721000,2083264.30331999995,193543.521,"0","1",15164894.247381,14925.757219,686365.755
"747","4",Queens,"074700","4074700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074700","4406",9969.73173447000,3175255.14166999981,294993.809,"0","1",15164894.247381,14925.757219,349905.878
"757.01","4",Queens,"075701","4075701",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075701","4406",7993.20301792000,2126567.85716000013,197563.282,"0","1",15164894.247381,14925.757219,58172.040
"757.02","4",Queens,"075702","4075702",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075702","4406",8925.15998248000,3781074.75791000016,351276.642,"0","1",15164894.247381,14925.757219,23101.022
"849.01","4",Queens,"084901","4084901",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084901","4407",7231.32456461000,2201218.83462999994,204517.264,"0","1",15164894.247381,14925.757219,27357.349
"857","4",Queens,"085700","4085700",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085700","4407",5338.43657276000,1425026.45014000009,132390.821,"0","1",15164894.247381,14925.757219,2.677
"864","4",Queens,"086400","4086400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081086400","4410",14997.10479270000,12090470.79529999942,1123241.296,"0","1",15164894.247381,14925.757219,3051072.279
"865","4",Queens,"086500","4086500",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086500","4407",5179.00666375000,1702759.70912000001,158193.433,"0","1",15164894.247381,14925.757219,648.802
"869","4",Queens,"086900","4086900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086900","4407",12114.34159620000,6618402.90741000045,614877.140,"0","1",15164894.247381,14925.757219,108.150
"871","4",Queens,"087100","4087100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081087100","4407",11880.19772430000,4757781.57368000038,442017.535,"0","1",15164894.247381,14925.757219,134517.872
"889.02","4",Queens,"088902","4088902",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081088902","4407",8281.57299186000,3109873.95264999988,288920.264,"0","1",15164894.247381,14925.757219,135.707
"938","4",Queens,"093800","4093800",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081093800","4414",13436.04594240000,8709737.46470000036,809152.474,"0","1",15164894.247381,14925.757219,2337779.254
"942.03","4",Queens,"094203","4094203",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094203","4414",12063.25794120000,5583460.76781000011,518716.867,"0","1",15164894.247381,14925.757219,3073883.824
"972.04","4",Queens,"097204","4097204",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097204","4414",10689.11452210000,4214119.93957000040,391505.046,"0","1",15164894.247381,14925.757219,4062195.666
"972.05","4",Queens,"097205","4097205",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097205","4414",6387.82067609000,1896045.96628000005,176147.495,"0","1",15164894.247381,14925.757219,1371751.172
"972.06","4",Queens,"097206","4097206",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097206","4414",9837.29960276000,3307274.09354999987,307257.147,"0","1",15164894.247381,14925.757219,2857399.049
"998.01","4",Queens,"099801","4099801",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099801","4414",9472.63648276000,4916319.37382000033,456738.710,"0","1",15164894.247381,14925.757219,3012635.555
"998.02","4",Queens,"099802","4099802",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099802","4414",9527.46511853000,4665392.94572999980,433426.687,"0","1",15164894.247381,14925.757219,1919360.684
"1008.01","4",Queens,"100801","4100801",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100801","4414",15369.00793610000,6931019.21525999997,643905.519,"0","1",15164894.247381,14925.757219,3358.723
"1008.03","4",Queens,"100803","4100803",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100803","4414",10037.90912800000,3741127.13609999977,347560.596,"0","1",15164894.247381,14925.757219,5390.867
"1008.04","4",Queens,"100804","4100804",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100804","4414",12899.70737940000,7453660.94806000032,692462.582,"0","1",15164894.247381,14925.757219,2769546.115
"1010.03","4",Queens,"101003","4101003",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081101003","4414",7399.25418856000,2517591.73708999995,233890.865,"0","1",15164894.247381,14925.757219,99430.224
"1161","4",Queens,"116100","4116100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081116100","4407",6229.47062446000,1891158.36838999996,175696.487,"0","1",15164894.247381,14925.757219,322.476
"1163.01","4",Queens,"116301","4116301",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081116301","4407",5540.62479852000,1435920.78191999998,133403.006,"0","1",15164894.247381,14925.757219,28.801
"361","2",Bronx,"036100","2036100",,West Farms,BX0601,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005036100","4263",5716.82979474000,1767528.55529999989,164211.105,"0","1",15164894.247381,14925.757219,28856.968
"426","2",Bronx,"042600","2042600",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005042600","4212",11165.01514220000,5473783.46736000013,508538.088,"0","1",15164894.247381,14925.757219,829987.221
"10.01","1",Manhattan,"001001","1001001",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001001","4103",3925.89431721000,880264.04421800002,81779.910,"0","1",15164894.247381,14925.757219,67661.477
"15.02","1",Manhattan,"001502","1001502",,Financial District-Battery Park City,MN0101,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061001502","4121",10826.35468160000,2245047.48848999990,208573.402,"0","1",15164894.247381,14925.757219,248625.746
"44","1",Manhattan,"004400","1004400",,Stuyvesant Town-Peter Cooper Village,MN0601,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061004400","4165",9684.76238548000,4277834.69892999995,397427.781,"0","1",15164894.247381,14925.757219,12695.067
"64","1",Manhattan,"006400","1006400",,Gramercy,MN0602,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006400","4165",5564.01224764000,1934407.85641000001,179714.225,"0","1",15164894.247381,14925.757219,597.028
"229","1",Manhattan,"022900","1022900",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022900","4109",7510.57312313000,2260132.06401999993,209975.149,"0","1",15164894.247381,14925.757219,2016880.515
"178","1",Manhattan,"017800","1017800",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017800","4111",6844.58289659000,2663052.14918000018,247408.924,"0","1",15164894.247381,14925.757219,822270.982
"942.01","4",Queens,"094201","4094201",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094201","4414",8490.24509625000,3634448.15388000011,337648.871,"0","1",15164894.247381,14925.757219,3245649.143
"942.02","4",Queens,"094202","4094202",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094202","4414",21857.33017040000,7693490.59326000046,714746.283,"0","1",15164894.247381,14925.757219,4932882.980
"452","4",Queens,"045200","4045200",,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081045200","4408",7407.63002654000,2316001.91051999992,215162.908,"0","1",15164894.247381,14925.757219,948978.974
"454","4",Queens,"045400","4045400",,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081045400","4408",8530.54591349000,2513751.30142999999,233539.684,"0","1",15164894.247381,14925.757219,2464923.778
"59","4",Queens,"005900","4005900",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005900","4401",6129.01101867000,2047586.87180999992,190229.275,"0","1",15164894.247381,14925.757219,2047586.872
"61","4",Queens,"006100","4006100",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006100","4401",6182.44907432000,2099196.68502999982,195024.064,"0","1",15164894.247381,14925.757219,2086148.770
"581","4",Queens,"058100","4058100",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058100","4405",5661.30458616000,1549676.31780999992,143971.952,"0","1",15164894.247381,14925.757219,1549689.225
"583","4",Queens,"058300","4058300",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058300","4405",5069.07489507000,1528024.01276000007,141959.147,"0","1",15164894.247381,14925.757219,1524312.209
"235.01","1",Manhattan,"023501","1023501",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023501","4109",5515.18189048000,1928941.32178000011,179207.033,"0","1",15164894.247381,14925.757219,1928941.322
